restaurant_id,restaurant_name,dish_name,dish_desc,price,num_purchases,num_likes,num_dislikes,restaurant_district,restaurant_city,restaurant_rating,num_ratings,restaurant_type,city_id,Latitude,Longitude,avg_price
4740,GUTA CAFE - 107H Trương Định,Trà dâu ô mai muối,"Kết hợp tinh tế giữa vị ngọt của dâu và vị mằn mặn của ô mai muối, tạo nên một ly trà hấp dẫn và đặc biệt.",35000,5,1,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Trà mãng cầu,"Hương vị thanh mát, đậm đà lan tỏa cùng mứt mãng cầu được sên chua chua ngọt ngọt",35000,5,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Trà sữa olong đặc biệt,,35000,1,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Trà sữa nguyên lá Guta,,35000,2,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Trà sữa nguyên lá kem cheese,,40000,1,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Trà sữa olong  kem cheese,,40000,0,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Trà sữa olong kem trứng ,,40000,0,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Hồng Trà Kem Cheese,"Hồng trà tươi mát được hòa quyện với lớp kem cheese béo ngon, tạo nên một trải nghiệm độc đáo và béo ngậy",35000,0,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Trà sữa olong nhãn mật ong,,40000,0,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Trà sữa nguyên lá kem trứng,,40000,0,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Cà phê sữa dừa,"Món đá xay kết hợp giữa vị đắng của cà phê với sữa dừa thơm ngon, mát lạnh",40000,2,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Chocolate chiller,"Hương vị sô cô la đắng ngọt cùng đá xay, tạo nên một thức uống ngọt ngào giữa ngày.",40000,2,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Cappuccino Chiller,Phiên bản đá xay của cappuccino với hương vị cà phê đắng và lớp kem béo mịn.,40000,0,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Soda chanh tuyết,"Thức uống tươi mát hòa quyện hương vị chanh tươi sáng và đá tuyết lạnh, mang lại cảm giác sảng khoái ngày oi bức",35000,0,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Soda chanh dây,"Chanh Dây kết hợp vị chua dịu của chanh và hương thơm đặc trưng của dây, tạo nên một thức uống thanh mát và ngon miệng",35000,1,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Chanh dây thơm xí muội,"Kết hợp hương thơm đặc trưng của chanh dây cùng vị độc đáo của xí muội, tạo nên một hương vị tươi mát và lôi cuốn.",35000,7,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Bánh mì que pate chà bông,Bánh Mì Que Pate Chà Bông sự kết hợp của pate thơm ngon và chà bông đậm đà,19000,7,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Bánh Mì Que Gà Xé Cay,"Được chế biến từ những miếng thịt gà tươi ngon, xé nhỏ và trộn với các loại gia vị đặc trưng, tạo nên hương vị đậm đà, hấp dẫn",19000,1,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Bánh Mì Que Xá Xíu,"Thịt xá xíu được ướp theo công thức độc quyền, nướng đến độ chín hoàn hảo, giữ được sự  và hương vị đặc biệt",19000,4,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Yogurt Vải Nho,"Vải ngọt thanh, kết hợp với vị chua nhẹ của nho và sữa chua tạo nên sự cân bằng hoàn hảo",35000,0,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Yogurt Ổi Dâu Tây,"Sự hòa quyện độc đáo của sữa chua, ổi và dâu tây tạo nên một tổng thể hài hòa, dễ chịu",35000,0,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Trà Dâu Tằm,Vị chua nhẹ của dâu tằm hòa quyện với hương trà thơm nhẹ tạo cảm giác sảng khoái khi thưởng thức,35000,0,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Hibiscus Bưởi Hồng Pha Lê,Hương vị chua ngọt hoàn hảo,39000,0,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Hibiscus Nhãn Lài Pha Lê,Sự kết hợp giữa vị ngọt thanh nhẹ nhàng,39000,0,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Bạc Hà Choco Đá Viên,Cơn lốc mát lạnh với sự hòa quyện đầy sáng tạo giữa hương bạc hà và chocolate,39000,0,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Combo 1,Cà phê đen / sữa (đá) M - Bánh mì que,48000,30,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Combo 2,Trà trái cây / Trà sữa size M - Bánh mì que,64000,1,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
4740,GUTA CAFE - 107H Trương Định,Bánh ướt,"Một tô đầy đủ các topping thơm ngon, nóng hổi ăn kèm với nước mắm đậm đà, cân bằng các hương vị để tạo nên món Bánh Ướt hoàn chỉnh, chiều mọi vị giác",25000,2,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717285,106.6885986328125,45000
29392,Guta Cafe - Nguyễn Du,Bánh mì que pate chà bông,Bánh Mì Que Pate Chà Bông sự kết hợp của pate thơm ngon và chà bông đậm đà,7000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Matcha Chanh Dây,,35000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Matcha Phúc Bồn Tử,,35000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Ô Long sữa Matcha,,35000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Matcha Latte,,35000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Hibiscus Nhãn Lài Pha Lê,Sự kết hợp giữa vị ngọt thanh nhẹ nhàng,39000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Bạc Hà Choco Đá Viên,Cơn lốc mát lạnh với sự hòa quyện đầy sáng tạo giữa hương bạc hà và chocolate,39000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Hibiscus Bưởi Hồng Pha Lê,Hương vị chua ngọt hoàn hảo,39000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Combo 1,Cà phê đen / sữa (đá) M - Bánh mì que,48000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Combo 2,Trà trái cây / Trà sữa size M - Bánh mì que,64000,1,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Cà phê đen đá,"Một ly cà phê đen đá đậm đà, mạnh mẽ và độc đáo, món đặt trưng tại Guta ",20000,11,1,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Cà phê sữa đá,Sản phẩm kết hợp hương vị đắng của cà phê Robusta và Arabica với sự ngọt ngào của sữa.,20000,21,1,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Bạc xĩu,"Bạc xĩu tại Guta kết hợp vị ngọt ngào và xíu đắng của cà phê cùng thạch cà phê nhỏ dai, mang lại trải nghiệm thú vị",25000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Americano,"Americano đá có hương vị cà phê loãng, mát lạnh, phù hợp cho người yêu thích cà phê lạnh không quá mạnh ",29000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Cafe latte,"Cafe latte có vị đắng nhẹ và hương thơm của espresso nhẹ nhàng, phần sữa thơm béo ngậy và ngọt dịu",40000,2,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Cappuccino,"Ly cappuccino đá với cafe espresso đậm đà, sữa bọt mịn và đá lạnh, tạo nên một thức uống tinh tế, thơm dịu",35000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Hot Americano,"Americano nóng là cà phê loãng nhẹ nhàng hơn, thích hợp để bạn cảm thấy tỉnh táo và ấm áp trong ngày lạnh",29000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Cà phê sữa nóng,Sự kết hợp hài hòa giữa cafe đắng và vị ngọt của sữa với phiên bản ấm áp và đầy năng lượng.,20000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Cà phê đen nóng,"Cafe đen nóng, với vị đắng đậm đà của cafe tự nhiên, giúp bạn tỉnh táo và sẵn sàng cho mọi thử thách",20000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Hot cappuccino,Cafe espresso đậm đà kết hợp với lớp sữa bọt mịn mang lại một thức uống hấp dẫn kết hợp giữa vị đắng và vị ngọt,35000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Hot latte,"Latte nóng với lớp sữa mịn và hương thơm cà phê nhẹ nhàng, nóng ấm phù hợp cho những ngày lạnh",40000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Bạc xĩu nóng,"Vị ngọt ngào của sữa pha chút vị đắng của cà phê, một thức uống nhẹ nhàng để làm ấm và kích thích vị giác ",25000,2,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Hot espresso,"Espresso nóng, hương vị mạnh mẽ và đặc trưng của cà phê nguyên chất",25000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Trà vải kumquat,"Một ly trà trái cây thanh mát với hương thơm đặc trưng của vải và vị chua chua của tắc, lý tưởng cho những ai yêu thích loại trái cây này ",35000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Trà lài đác thơm,Hương thơm thanh mát dịu nhẹ của trà lài có thêm topping đác thơm dai giòn,35000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Trà mãng cầu,"Hương vị thanh mát, đậm đà lan tỏa cùng mứt mãng cầu được sên chua chua ngọt ngọt",35000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Trà Nho Ruby,,35000,4,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Trà cam đào,"Hương vị thanh mát của cam và đào hòa quyện trong một ly trà, tạo nên một trải nghiệm hòa quyện giữa chua ngọt, sảng khoái",35000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Trà dâu ô mai muối,"Kết hợp tinh tế giữa vị ngọt của dâu và vị mằn mặn của ô mai muối, tạo nên một ly trà hấp dẫn và đặc biệt.",35000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Trà tắc xí muội,"Một sự kết hợp độc đáo giữa vị chua chua của tắc thêm vị mặn nhẹ của xí muội, tạo nên một loại trà có hương vị độc đáo ",35000,1,1,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Trà sữa nguyên lá kem cheese,,40000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Trà sữa nguyên lá Guta,,35000,1,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Trà sữa olong đặc biệt,,35000,1,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Trà sữa olong  kem cheese,,40000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Trà sữa olong kem trứng ,,40000,1,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Hồng Trà Kem Cheese,"Hồng trà tươi mát được hòa quyện với lớp kem cheese béo ngon, tạo nên một trải nghiệm độc đáo và béo ngậy",35000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Trà sữa olong nhãn mật ong,,40000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Trà sữa nguyên lá kem trứng,,40000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Chanh dây thơm xí muội,"Kết hợp hương thơm đặc trưng của chanh dây cùng vị độc đáo của xí muội, tạo nên một hương vị tươi mát và lôi cuốn.",35000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Cam bưởi mật ong,"Kết hợp hương vị tươi mát của cam và bưởi, vị ngọt của mật ong tạo nên một thức uống thơm ngon và bổ dưỡng.",35000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Bánh mì que pate chà bông,Bánh Mì Que Pate Chà Bông sự kết hợp của pate thơm ngon và chà bông đậm đà,19000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Bánh Mì Que Gà Xé Cay,"Được chế biến từ những miếng thịt gà tươi ngon, xé nhỏ và trộn với các loại gia vị đặc trưng, tạo nên hương vị đậm đà, hấp dẫn",19000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Bánh Mì Que Xá Xíu,"Thịt xá xíu được ướp theo công thức độc quyền, nướng đến độ chín hoàn hảo, giữ được sự  và hương vị đặc biệt",19000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Yogurt Vải Nho,"Vải ngọt thanh, kết hợp với vị chua nhẹ của nho và sữa chua tạo nên sự cân bằng hoàn hảo",35000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Yogurt Ổi Dâu Tây,"Sự hòa quyện độc đáo của sữa chua, ổi và dâu tây tạo nên một tổng thể hài hòa, dễ chịu",35000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Trà Dâu Tằm,Vị chua nhẹ của dâu tằm hòa quyện với hương trà thơm nhẹ tạo cảm giác sảng khoái khi thưởng thức,35000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Cà phê sữa dừa,"Món đá xay kết hợp giữa vị đắng của cà phê với sữa dừa thơm ngon, mát lạnh",40000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
29392,Guta Cafe - Nguyễn Du,Soda chanh tuyết,"Thức uống tươi mát hòa quyện hương vị chanh tươi sáng và đá tuyết lạnh, mang lại cảm giác sảng khoái ngày oi bức",35000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331055,106.69873809814453,45000
